Date,Demand Partner,Integration Type,Deal Name or Line Item Name,Deal ID,Interactions,Bidding Interactions,eCPM,Impressions,Total Revenue
"2024-05-03","Bidswitch OpenRTB","SMAATO_BIDDING","IN-DSP-SS-Kinesso (Maharashtra) - Video","157d0502-35d9-07fc-acca-e963c8a391dc",600,0,NAN,0,0
"2024-05-03","Bidswitch OpenRTB","SMAATO_BIDDING","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Video","cb82f34a-5313-44fc-3df8-9fa8d0e02882",600,0,NAN,0,0
"2024-05-03","Bidswitch OpenRTB","SMAATO_BIDDING","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Video","c320bd3b-5dec-a403-10f0-651dcf6925ef",600,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","venn","IN-DSP-SS-Kinesso (Maharashtra) - Video","157d0502-35d9-07fc-acca-e963c8a391dc",600,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Video","cb82f34a-5313-44fc-3df8-9fa8d0e02882",600,0,NAN,0,0
"2024-05-03","Bidswitch OpenRTB","SMAATO_BIDDING","IN-DSP-SS-Kinesso (Karnataka) - Video","94defa21-03b7-e0aa-3bc1-ccabe8bed7bc",600,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","a9","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",586,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","a9","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",586,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","a9","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",586,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","a9","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",586,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","a9","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",586,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","a9","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",586,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","a9","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",586,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","a9","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",586,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","xiaomi","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",580,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","xiaomi","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",580,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","xiaomi","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",580,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","xiaomi","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",580,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","xiaomi","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",580,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","xiaomi","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",580,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","xiaomi","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",580,0,NAN,0,0
"2024-04-24","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Video","53503eca-e54d-b3ac-9421-c1c008f3992a",580,0,NAN,0,0
"2024-04-24","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",580,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","xiaomi","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",580,0,NAN,0,0
"2024-04-24","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",580,0,NAN,0,0
"2024-04-24","Bidswitch OpenRTB","ironsource","IN-DSP=SS-Kinesso (Haryana) - Video","575255e3-ab72-a21b-2d16-771b7f4e8fa2",580,0,NAN,0,0
"2024-04-24","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Maharashtra) - Video","157d0502-35d9-07fc-acca-e963c8a391dc",580,0,NAN,0,0
"2024-04-24","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Video","cb82f34a-5313-44fc-3df8-9fa8d0e02882",580,0,NAN,0,0
"2024-04-24","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Video","c320bd3b-5dec-a403-10f0-651dcf6925ef",580,0,NAN,0,0
"2024-04-24","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Karnataka) - Video","94defa21-03b7-e0aa-3bc1-ccabe8bed7bc",580,0,NAN,0,0
"2024-05-09","Bidswitch OpenRTB","ortb25","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",575,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","a9","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",573,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","a9","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",573,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","a9","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",573,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","a9","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",573,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","a9","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",573,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","a9","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",573,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","a9","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",573,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","a9","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",573,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Video","53503eca-e54d-b3ac-9421-c1c008f3992a",560,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",560,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",560,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","ironsource","IN-DSP=SS-Kinesso (Haryana) - Video","575255e3-ab72-a21b-2d16-771b7f4e8fa2",560,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Maharashtra) - Video","157d0502-35d9-07fc-acca-e963c8a391dc",560,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Video","cb82f34a-5313-44fc-3df8-9fa8d0e02882",560,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Video","c320bd3b-5dec-a403-10f0-651dcf6925ef",560,0,NAN,0,0
"2024-04-17","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Karnataka) - Video","94defa21-03b7-e0aa-3bc1-ccabe8bed7bc",560,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","levelplay","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",556,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","levelplay","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",556,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","levelplay","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",556,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","levelplay","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",556,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","levelplay","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",556,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","levelplay","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",556,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","levelplay","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",556,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","levelplay","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",556,0,NAN,0,0
"2024-04-18","Bidswitch OpenRTB","levelplay","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",556,0,NAN,0,0
"2024-05-09","Bidswitch OpenRTB","prebid","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",533,0,NAN,0,0
"2024-05-13","Bidswitch OpenRTB","ortb25","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",528,0,NAN,0,0
"2024-05-08","Bidswitch OpenRTB","a9","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",524,4,NAN,0,0
"2024-04-20","Bidswitch OpenRTB","meitu","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",522,2,NAN,0,0
"2024-04-20","Bidswitch OpenRTB","meitu","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",520,0,NAN,0,0
"2024-04-20","Bidswitch OpenRTB","meitu","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",520,0,NAN,0,0
"2024-04-20","Bidswitch OpenRTB","meitu","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",520,0,NAN,0,0
"2024-04-20","Bidswitch OpenRTB","meitu","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",520,0,NAN,0,0
"2024-04-20","Bidswitch OpenRTB","meitu","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",520,0,NAN,0,0
"2024-04-20","Bidswitch OpenRTB","meitu","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",520,0,NAN,0,0
"2024-04-20","Bidswitch OpenRTB","meitu","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",520,0,NAN,0,0
"2024-04-20","Bidswitch OpenRTB","meitu","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",520,0,NAN,0,0
"2024-05-03","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",520,0,NAN,0,0
"2024-05-03","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",520,0,NAN,0,0
"2024-05-12","Bidswitch OpenRTB","a9","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",519,8,NAN,0,0
"2024-05-11","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",513,0,NAN,0,0
"2024-05-03","Bidswitch OpenRTB","levelplay","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",505,0,NAN,0,0
"2024-04-16","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Video","53503eca-e54d-b3ac-9421-c1c008f3992a",500,0,NAN,0,0
"2024-04-16","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",500,0,NAN,0,0
"2024-04-16","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",500,0,NAN,0,0
"2024-04-16","Bidswitch OpenRTB","ironsource","IN-DSP=SS-Kinesso (Haryana) - Video","575255e3-ab72-a21b-2d16-771b7f4e8fa2",500,0,NAN,0,0
"2024-04-16","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Maharashtra) - Video","157d0502-35d9-07fc-acca-e963c8a391dc",500,0,NAN,0,0
"2024-04-16","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Video","cb82f34a-5313-44fc-3df8-9fa8d0e02882",500,0,NAN,0,0
"2024-04-16","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Video","c320bd3b-5dec-a403-10f0-651dcf6925ef",500,0,NAN,0,0
"2024-04-16","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Karnataka) - Video","94defa21-03b7-e0aa-3bc1-ccabe8bed7bc",500,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Video","53503eca-e54d-b3ac-9421-c1c008f3992a",500,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","venn","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",500,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","venn","IN-DSP=SS-Kinesso (Haryana) - Video","575255e3-ab72-a21b-2d16-771b7f4e8fa2",500,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","venn","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",500,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","venn","IN-DSP-SS-Kinesso (Maharashtra) - Video","157d0502-35d9-07fc-acca-e963c8a391dc",500,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Video","cb82f34a-5313-44fc-3df8-9fa8d0e02882",500,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","venn","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Video","c320bd3b-5dec-a403-10f0-651dcf6925ef",500,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","venn","IN-DSP-SS-Kinesso (Karnataka) - Video","94defa21-03b7-e0aa-3bc1-ccabe8bed7bc",500,0,NAN,0,0
"2024-05-06","Bidswitch OpenRTB","displayio","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",500,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",486,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",486,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",486,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",486,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","ironsource","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",486,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",486,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",486,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",486,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",486,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Video","53503eca-e54d-b3ac-9421-c1c008f3992a",480,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","ironsource","IN-DSP=SS-Kinesso (Haryana) - Video","575255e3-ab72-a21b-2d16-771b7f4e8fa2",480,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Video","c320bd3b-5dec-a403-10f0-651dcf6925ef",480,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","SOMA API","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",480,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","SOMA API","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",480,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","SOMA API","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",480,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",480,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","SOMA API","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",480,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","SOMA API","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",480,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","SOMA API","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",480,0,NAN,0,0
"2024-04-27","Bidswitch OpenRTB","bigo","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",480,0,NAN,0,0
"2024-04-27","Bidswitch OpenRTB","bigo","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",480,0,NAN,0,0
"2024-04-27","Bidswitch OpenRTB","bigo","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",480,0,NAN,0,0
"2024-04-27","Bidswitch OpenRTB","bigo","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",480,0,NAN,0,0
"2024-04-27","Bidswitch OpenRTB","bigo","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",480,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Maharashtra) - Video","157d0502-35d9-07fc-acca-e963c8a391dc",480,0,NAN,0,0
"2024-04-27","Bidswitch OpenRTB","bigo","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",480,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",480,0,NAN,0,0
"2024-04-27","Bidswitch OpenRTB","bigo","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",480,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","SOMA API","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",480,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Video","cb82f34a-5313-44fc-3df8-9fa8d0e02882",480,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",480,0,NAN,0,0
"2024-04-27","Bidswitch OpenRTB","bigo","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",480,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","ironsource","IN-DSP=SS-Kinesso (Haryana) - Video","575255e3-ab72-a21b-2d16-771b7f4e8fa2",480,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Maharashtra) - Video","157d0502-35d9-07fc-acca-e963c8a391dc",480,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Video","cb82f34a-5313-44fc-3df8-9fa8d0e02882",480,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Video","c320bd3b-5dec-a403-10f0-651dcf6925ef",480,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Karnataka) - Video","94defa21-03b7-e0aa-3bc1-ccabe8bed7bc",480,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Video","53503eca-e54d-b3ac-9421-c1c008f3992a",480,0,NAN,0,0
"2024-04-27","Bidswitch OpenRTB","bigo","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",480,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Video","53503eca-e54d-b3ac-9421-c1c008f3992a",480,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",480,0,NAN,0,0
"2024-04-26","Bidswitch OpenRTB","SOMA API","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",480,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",480,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-DSP=SS-Kinesso (Haryana) - Video","575255e3-ab72-a21b-2d16-771b7f4e8fa2",480,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",480,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-DSP-SS-Kinesso (Maharashtra) - Video","157d0502-35d9-07fc-acca-e963c8a391dc",480,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Karnataka) - Video","94defa21-03b7-e0aa-3bc1-ccabe8bed7bc",480,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Video","cb82f34a-5313-44fc-3df8-9fa8d0e02882",480,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Video","c320bd3b-5dec-a403-10f0-651dcf6925ef",480,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-DSP-SS-Kinesso (Karnataka) - Video","94defa21-03b7-e0aa-3bc1-ccabe8bed7bc",480,0,NAN,0,0
"2024-05-08","Bidswitch OpenRTB","ubsdkandroid","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",472,0,NAN,0,0
"2024-05-08","Bidswitch OpenRTB","ubsdkandroid","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",472,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",466,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",466,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",466,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",466,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","ironsource","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",466,0,NAN,0,0
